Compound,Element,Anion,MW (g/mol),Temp (°C),Mass %,Molarity (M),log S,g/100mL H2O,Source
Ba(SCN)2,Ba,SCN,253.49,0,62.6,2.4695254250660774,0.3926135018112167,167.37967914438502,CRC
BaSO3,Ba,SO3,217.39,0,0.0011,5.060030360182162e-05,-4.295846877385492,0.0011000121001331015,CRC
BeCl2,Be,Cl,79.92,0,40.5,5.0675675675675675,0.7047995479967426,68.0672268907563,CRC
BeCl2,Be,Cl,79.92,30,41.7,5.217717717717718,0.7174805797558316,71.52658662092625,CRC
Be(ClO4)2,Be,ClO4,207.92,0,59.5,2.8616775682954985,0.4566206992355934,146.91358024691357,CRC
BeSO4,Be,SO4,105.07,0,26.69,2.5402112877129537,0.4048698415299805,36.40703860319192,CRC
BeSO4,Be,SO4,105.07,10,27.58,2.6249167221852097,0.4191155295823037,38.08340237503452,CRC
BeSO4,Be,SO4,105.07,20,28.61,2.7229466070238892,0.4350391255477355,40.07564084605687,CRC
BeSO4,Be,SO4,105.07,25,29.22,2.7810031407633007,0.4442014793407507,41.282848262220966,CRC
BeSO4,Be,SO4,105.07,30,29.9,2.8457218996859237,0.4541924560669024,42.65335235378032,CRC
BeSO4,Be,SO4,105.07,40,31.51,2.9989530788997816,0.47696967091647247,46.00671630895022,CRC
BeSO4,Be,SO4,105.07,50,33.39,3.1778814123917387,0.5021376867968435,50.12760846719712,CRC
BeSO4,Be,SO4,105.07,60,35.5,3.3786999143428194,0.5287496207975669,55.03875968992248,CRC
BeSO4,Be,SO4,105.07,70,37.78,3.5956981060245554,0.5557832213282876,60.720025715204116,CRC
BeSO4,Be,SO4,105.07,80,40.21,3.826972494527458,0.5828553408453838,67.25204883759827,CRC
BeSO4,Be,SO4,105.07,90,42.72,4.065860854668316,0.6091525117629728,74.58100558659218,CRC
BeSO4,Be,SO4,105.07,100,45.28,4.309507947082897,0.6344276859226878,82.74853801169591,CRC
CaBr2,Ca,Br,199.89,0,55.0,2.751513332332783,0.439571621506445,122.22222222222223,CRC
CaBr2,Ca,Br,199.89,20,56.0,2.8015408474661068,0.44739695901840165,127.27272727272727,CRC
CaBr2,Ca,Br,199.89,30,59.0,2.9516233928660767,0.4700609436543454,143.90243902439025,CRC
CaBr2,Ca,Br,199.89,40,61.0,3.0516784231327234,0.4845387670229683,156.4102564102564,CRC
CaBr2,Ca,Br,199.89,50,63.0,3.1517334533993697,0.4985494814657829,170.27027027027026,CRC
CaBr2,Ca,Br,199.89,70,68.0,3.4018710290659864,0.5317178447184375,212.5,CRC
CaBr2,Ca,Br,199.89,80,71.0,3.5519535744659567,0.5504672807312765,244.82758620689654,CRC
CaBr2,Ca,Br,199.89,100,73.0,3.652008604732603,0.5625317921326571,270.3703703703704,CRC
CaCl2,Ca,Cl,110.98,0,36.7,3.3069021445305458,0.5194213437739422,57.97788309636652,CRC
CaCl2,Ca,Cl,110.98,10,39.19,3.531266894936024,0.5479305429999555,64.44663706627199,CRC
CaCl2,Ca,Cl,110.98,20,42.13,3.7961794918003244,0.5793467386487008,72.80110592707794,CRC
CaCl2,Ca,Cl,110.98,25,44.83,4.039466570553253,0.6063240183876448,81.257930034439,CRC
CaCl2,Ca,Cl,110.98,30,49.12,4.426022706794017,0.6460136376549642,96.54088050314465,CRC
CaCl2,Ca,Cl,110.98,40,52.85,4.7621193007749145,0.6778002711652981,112.08907741251326,CRC
CaCl2,Ca,Cl,110.98,50,56.05,5.050459542259866,0.7033308964528449,127.53128555176336,CRC
CaCl2,Ca,Cl,110.98,60,56.73,5.111731843575418,0.7085680630865551,131.107002542177,CRC
CaCl2,Ca,Cl,110.98,70,57.44,5.175707334654892,0.7139697107560968,134.96240601503757,CRC
CaCl2,Ca,Cl,110.98,80,58.21,5.245089205262209,0.7197528788067336,139.29169657812875,CRC
CaCl2,Ca,Cl,110.98,90,59.04,5.319877455397369,0.7259016283368381,144.140625,CRC
CaCl2,Ca,Cl,110.98,100,59.94,5.400973148315011,0.7324720181314789,149.6255616575137,CRC
Ca(ClO3)2,Ca,ClO3,206.98,0,63.2,3.053435114503817,0.4847886956721982,171.73913043478262,CRC
Ca(ClO3)2,Ca,ClO3,206.98,10,64.2,3.1017489612522953,0.49160664545866645,179.3296089385475,CRC
Ca(ClO3)2,Ca,ClO3,206.98,20,65.5,3.1645569620253164,0.5003129173815961,189.85507246376812,CRC
Ca(ClO3)2,Ca,ClO3,206.98,25,66.3,3.203208039424099,0.5055851457945862,196.73590504451036,CRC
Ca(ClO3)2,Ca,ClO3,206.98,30,67.2,3.246690501497729,0.5114408904436383,204.87804878048783,CRC
Ca(ClO3)2,Ca,ClO3,206.98,40,69.0,3.33365542564499,0.5229207081270685,222.58064516129033,CRC
Ca(ClO3)2,Ca,ClO3,206.98,50,71.0,3.4302831191419463,0.5353299661088884,244.82758620689654,CRC
Ca(ClO3)2,Ca,ClO3,206.98,60,73.2,3.536573581988598,0.548582698448205,273.13432835820896,CRC
Ca(ClO3)2,Ca,ClO3,206.98,70,75.5,3.647695429510098,0.5620185690190014,308.16326530612247,CRC
Ca(ClO3)2,Ca,ClO3,206.98,80,77.4,3.739491738332206,0.5728125780727058,342.4778761061948,CRC
Ca(ClO3)2,Ca,ClO3,206.98,90,77.7,3.7539858923567495,0.5744926361907274,348.43049327354265,CRC
Ca(ClO3)2,Ca,ClO3,206.98,100,78.0,3.768480046381293,0.5761662200802935,354.54545454545456,CRC
Ca(ClO4)2,Ca,ClO4,238.98,0,65.3,2.732446229810026,0.4365516244821023,188.1844380403458,CRC
CaF2,Ca,F,78.07,0,0.0013,0.00016651722812860255,-3.7785408270578507,0.001300016900219703,CRC
CaF2,Ca,F,78.07,30,0.0016,0.0002049442807736647,-3.688364196708763,0.0016000256004096065,CRC
CaI2,Ca,I,293.89,0,64.6,2.1981013304297528,0.3420477091211971,182.48587570621464,CRC
CaI2,Ca,I,293.89,10,66.0,2.2457382013678586,0.35135912666798164,194.11764705882354,CRC
CaI2,Ca,I,293.89,20,67.6,2.300180339582837,0.3617618870677489,208.64197530864192,CRC
CaI2,Ca,I,293.89,25,68.3,2.3239987750518902,0.36623589480764557,215.45741324921133,CRC
CaI2,Ca,I,293.89,30,69.0,2.3478172105209434,0.37066428186336836,222.58064516129033,CRC
CaI2,Ca,I,293.89,40,70.8,2.409064616012794,0.38184844881588204,242.46575342465752,CRC
CaI2,Ca,I,293.89,50,72.4,2.4635067542277724,0.3915537573232599,262.31884057971024,CRC
CaI2,Ca,I,293.89,60,74.0,2.517948892442751,0.4010469108570892,284.61538461538464,CRC
CaI2,Ca,I,293.89,70,76.0,2.5860015652114736,0.41262878340690434,316.6666666666667,CRC
CaI2,Ca,I,293.89,80,78.0,2.654054237980197,0.42390979381659344,354.54545454545456,CRC
CaI2,Ca,I,293.89,90,79.6,2.7084963761951752,0.4327282588637821,390.19607843137237,CRC
CaI2,Ca,I,293.89,100,81.0,2.756133247133281,0.4403002100047627,426.3157894736842,CRC
Ca(IO3)2,Ca,IO3,389.88,0,0.082,0.002103211244485483,-2.677117105008891,0.08206729518204929,CRC
Ca(IO3)2,Ca,IO3,389.88,10,0.155,0.003975582230429876,-2.400599259222316,0.15524062296559668,CRC
Ca(IO3)2,Ca,IO3,389.88,20,0.243,0.006232686980609418,-2.2053246837942955,0.24359192838597793,CRC
Ca(IO3)2,Ca,IO3,389.88,25,0.305,0.007822919872781369,-2.1066311180458217,0.305933095942625,CRC
Ca(IO3)2,Ca,IO3,389.88,30,0.384,0.009849184364419821,-2.0065997330250767,0.38548024413748794,CRC
Ca(IO3)2,Ca,IO3,389.88,40,0.517,0.013260490407304811,-1.8774404142986652,0.5196867806559915,CRC
Ca(IO3)2,Ca,IO3,389.88,50,0.59,0.015132861393249203,-1.8200789457504636,0.5935016597927774,CRC
Ca(IO3)2,Ca,IO3,389.88,60,0.652,0.016723094285421156,-1.7766833616606874,0.6562789386801949,CRC
Ca(IO3)2,Ca,IO3,389.88,70,0.811,0.02080127218631374,-1.6819101031814516,0.8176309873070604,CRC
Ca(IO3)2,Ca,IO3,389.88,80,0.665,0.017056530214424954,-1.768109312089503,0.6694518548346504,CRC
Ca(IO3)2,Ca,IO3,389.88,90,0.668,0.017133476967271983,-1.7661544949170618,0.6724922482180969,CRC
Ca(NO2)2,Ca,NO2,132.09,0,38.6,2.9222499810735103,0.46571736449256673,62.86644951140065,CRC
Ca(NO2)2,Ca,NO2,132.09,20,39.5,2.9903853433265195,0.475727155447272,65.2892561983471,CRC
Ca(NO2)2,Ca,NO2,132.09,50,44.5,3.368915133621016,0.5274900708017434,80.18018018018019,CRC
Ca(NO2)2,Ca,NO2,132.09,70,48.6,3.6793095616625027,0.5657663290831052,94.55252918287938,CRC
Ca(NO3)2,Ca,NO3,164.09,0,50.1,3.0532025108172345,0.4847556108540707,100.40080160320642,CRC
Ca(NO3)2,Ca,NO3,164.09,10,53.1,3.236029008470961,0.510012406068294,113.21961620469084,CRC
Ca(NO3)2,Ca,NO3,164.09,20,56.7,3.4554208056554327,0.5385009438797315,130.94688221709006,CRC
Ca(NO3)2,Ca,NO3,164.09,25,59.0,3.595587787189957,0.5557698966289693,143.90243902439025,CRC
Ca(NO3)2,Ca,NO3,164.09,30,60.9,3.7113779023706504,0.5695351776197004,155.7544757033248,CRC
Ca(NO3)2,Ca,NO3,164.09,40,65.4,3.9856176488512403,0.6004956333110922,189.0173410404625,CRC
Ca(NO3)2,Ca,NO3,164.09,60,77.8,4.741300505819977,0.6758974819765139,350.45045045045043,CRC
Ca(NO3)2,Ca,NO3,164.09,70,78.1,4.759583155585349,0.6775689188641253,356.62100456620993,CRC
Ca(NO3)2,Ca,NO3,164.09,80,78.2,4.765677372173807,0.678124638046673,358.7155963302753,CRC
Ca(NO3)2,Ca,NO3,164.09,90,78.3,4.771771588762265,0.6786796470447685,360.8294930875576,CRC
Ca(NO3)2,Ca,NO3,164.09,100,78.4,4.777865805350722,0.6792339476712634,362.9629629629631,CRC
CaSO3,Ca,SO3,120.14,0,0.0059,0.0004910937239886798,-3.3088356159691923,0.005900348120539111,CRC
CaSO3,Ca,SO3,120.14,10,0.0054,0.00044947561178624944,-3.347293867788368,0.005400291615747251,CRC
CaSO3,Ca,SO3,120.14,20,0.0049,0.0004078574995838189,-3.3894915475828227,0.004900240111765476,CRC
CaSO3,Ca,SO3,120.14,25,0.0041,0.0003412685200599301,-3.466903770891601,0.0041001681068923825,CRC
CaSO3,Ca,SO3,120.14,30,0.0035,0.0002913267854170135,-3.535619583261061,0.0035001225042876503,CRC
CaSO3,Ca,SO3,120.14,40,0.003,0.000249708673214583,-3.602566372891674,0.003000090002700081,CRC
CaSO3,Ca,SO3,120.14,50,0.0026,0.00021641418345263858,-3.6647142796405183,0.0026000676017576456,CRC
CaSO3,Ca,SO3,120.14,60,0.0023,0.00019144331613118028,-3.7179597915937435,0.002300052901216728,CRC
CaSO3,Ca,SO3,120.14,70,0.002,0.000166472448809722,-3.7786576319473553,0.002000040000800016,CRC
CaSO3,Ca,SO3,120.14,80,0.0019,0.0001581488263692359,-3.8009340266585077,0.001900036100685913,CRC
CaSO4,Ca,SO4,136.14,0,0.174,0.012780960775672102,-1.89343649798598,0.1743032877206339,CRC
CaSO4,Ca,SO4,136.14,10,0.191,0.014029675334214781,-1.852952379020852,0.1913655081205102,CRC
CaSO4,Ca,SO4,136.14,20,0.202,0.014837667107389454,-1.8286343768219557,0.20240886590913648,CRC
CaSO4,Ca,SO4,136.14,25,0.205,0.015058028500073454,-1.8222318852128252,0.20542111328222856,CRC
CaSO4,Ca,SO4,136.14,30,0.208,0.015278389892757458,-1.8159224113058179,0.2084335417668751,CRC
CaSO4,Ca,SO4,136.14,40,0.21,0.015425297487880126,-1.8117664515346603,0.2104419280489027,CRC
CaSO4,Ca,SO4,136.14,50,0.207,0.015204936095196122,-1.8180154008116618,0.20742937881414525,CRC
CaSO4,Ca,SO4,136.14,60,0.201,0.014764213309828121,-1.8307896888480906,0.2014048236956282,CRC
CaSO4,Ca,SO4,136.14,70,0.193,0.014176582929337449,-1.8484284372608057,0.19337321029587104,CRC
CaSO4,Ca,SO4,136.14,80,0.184,0.013515498751285443,-1.869167923259043,0.18433918409874167,CRC
CaSO4,Ca,SO4,136.14,90,0.173,0.01270750697811077,-1.8959396431397841,0.17329980866899733,CRC
CaSO4,Ca,SO4,136.14,100,0.163,0.011972969002497431,-1.9217981418646217,0.16326612378176428,CRC
CdBr2,Cd,Br,272.22,0,36.0,1.322459775181838,0.12138247111762693,56.25,CRC
CdBr2,Cd,Br,272.22,10,43.0,1.5796047314671955,0.1985484259299262,75.43859649122807,CRC
CdBr2,Cd,Br,272.22,20,49.9,1.8330761883770479,0.2631805159737296,99.60079840319361,CRC
CdBr2,Cd,Br,272.22,25,53.4,1.9616486665197266,0.29262122737889606,114.59227467811158,CRC
CdBr2,Cd,Br,272.22,30,56.4,2.0718536477848795,0.31635907433368193,129.3577981651376,CRC
CdBr2,Cd,Br,272.22,40,60.3,2.2151201234295788,0.34539728249049095,151.88916876574305,CRC
CdBr2,Cd,Br,272.22,50,60.3,2.2151201234295788,0.34539728249049095,151.88916876574305,CRC
CdBr2,Cd,Br,272.22,60,60.5,2.222467122180589,0.34683534500280855,153.16455696202533,CRC
CdBr2,Cd,Br,272.22,70,60.7,2.229814120931599,0.3482686614255972,154.4529262086514,CRC
CdBr2,Cd,Br,272.22,80,60.9,2.2371611196826096,0.349697262983215,155.7544757033248,CRC
CdBr2,Cd,Br,272.22,90,61.3,2.25185511718463,0.3525404448687547,158.39793281653746,CRC
CdBr2,Cd,Br,272.22,100,61.6,2.2628756153111453,0.3546606825147651,160.41666666666669,CRC
CdC2O4,Cd,C2O4,200.43,0,0.006,0.00029935638377488397,-3.5238114760897195,0.006000360021601296,CRC
CdCl2,Cd,Cl,183.32,0,47.2,2.574732707833297,0.4107321500613388,89.3939393939394,CRC
CdCl2,Cd,Cl,183.32,10,50.1,2.7329260309840717,0.4366278772944967,100.40080160320642,CRC
CdCl2,Cd,Cl,183.32,20,53.2,2.9020292384900723,0.46270178372229925,113.67521367521368,CRC
CdCl2,Cd,Cl,183.32,25,54.6,2.9783984289766527,0.4739827941319882,120.26431718061674,CRC
CdCl2,Cd,Cl,183.32,30,56.3,3.0711324459960725,0.48729854627859726,128.83295194508008,CRC
CdCl2,Cd,Cl,183.32,40,57.3,3.125681867772202,0.494944773394641,134.19203747072598,CRC
CdCl2,Cd,Cl,183.32,50,57.5,3.1365917521274276,0.49645799611688146,135.2941176470588,CRC
CdCl2,Cd,Cl,183.32,60,57.8,3.1529565786602665,0.4987179898477801,136.96682464454975,CRC
CdCl2,Cd,Cl,183.32,70,58.1,3.169321405193105,0.5009662838175817,138.6634844868735,CRC
CdCl2,Cd,Cl,183.32,80,58.51,3.191686668121318,0.5040202495379693,141.02193299590263,CRC
CdCl2,Cd,Cl,183.32,90,58.98,3.2173248963560983,0.5074949196430302,143.78352023403218,CRC
CdCl2,Cd,Cl,183.32,100,59.5,3.2456905956796858,0.5113071171558006,146.91358024691357,CRC
Cd(ClO4)2,Cd,ClO4,311.32,0,58.7,1.8855197224720546,0.2754310794708811,142.13075060532688,CRC
Cd(ClO4)2,Cd,ClO4,311.32,30,66.9,2.148914300398304,0.3322190959910897,202.1148036253777,CRC
CdF2,Cd,F,150.41,0,5.82,0.3869423575560136,-0.41235372660869785,6.179655977914631,CRC
CdF2,Cd,F,150.41,20,4.65,0.3091549763978459,-0.5098237583686324,4.8767697954903,CRC
CdF2,Cd,F,150.41,30,4.18,0.27790705405225713,-0.5561004294835512,4.362346065539554,CRC
CdF2,Cd,F,150.41,70,3.76,0.24998337876470977,-0.6020888663309253,3.9068994181213634,CRC
CdI2,Cd,I,366.22,0,44.1,1.2041942002075254,0.08069653117213099,78.89087656529517,CRC
CdI2,Cd,I,366.22,10,44.9,1.2260389929550541,0.08850428270761561,81.48820326678765,CRC
CdI2,Cd,I,366.22,20,45.8,1.250614384796024,0.09712341970816163,84.50184501845018,CRC
CdI2,Cd,I,366.22,25,46.3,1.2642673802632296,0.10183893272224559,86.21973929236499,CRC
CdI2,Cd,I,366.22,30,46.8,1.2779203757304352,0.10650379477841651,87.96992481203007,CRC
CdI2,Cd,I,366.22,40,47.9,1.3079569657582872,0.11659345511885567,91.93857965451055,CRC
CdI2,Cd,I,366.22,50,49.0,1.3379935557861393,0.12645402173280612,96.07843137254902,CRC
CdI2,Cd,I,366.22,60,50.2,1.3707607449074326,0.1369616588493118,100.80321285140563,CRC
CdI2,Cd,I,366.22,70,51.5,1.4062585331221669,0.14806517074548348,106.18556701030928,CRC
CdI2,Cd,I,366.22,80,52.7,1.4390257222434601,0.15806855691683908,111.41649048625793,CRC
CdI2,Cd,I,366.22,90,54.1,1.4772541095516356,0.16945520681086193,117.86492374727669,CRC
CdI2,Cd,I,366.22,100,55.4,1.5127518977663699,0.17976770643272222,124.2152466367713,CRC
Cd(IO3)2,Cd,IO3,462.21,0,0.091,0.001968802059669847,-2.7057979449661738,0.0910828854257374,CRC
Cd(NO3)2,Cd,NO3,236.42,0,55.4,2.343287369934862,0.3698255517314144,124.2152466367713,CRC
Cd(NO3)2,Cd,NO3,236.42,10,57.1,2.415193300059217,0.38295189524883266,133.1002331002331,CRC
Cd(NO3)2,Cd,NO3,236.42,20,59.6,2.520937314947974,0.401562046743221,147.52475247524754,CRC
Cd(NO3)2,Cd,NO3,236.42,25,61.0,2.580153963285678,0.41164562201375166,156.4102564102564,CRC
Cd(NO3)2,Cd,NO3,236.42,30,62.8,2.6562896540055836,0.42427543074018076,168.81720430107526,CRC
Cd(NO3)2,Cd,NO3,236.42,40,66.5,2.8127907960409444,0.4491374323060892,198.50746268656715,CRC
Cd(NO3)2,Cd,NO3,236.42,50,70.6,2.986210980458506,0.47512048805478835,240.13605442176862,CRC
Cd(NO3)2,Cd,NO3,236.42,90,86.1,3.6418238727688013,0.5613189384566393,619.4244604316544,CRC
Cd(NO3)2,Cd,NO3,236.42,100,86.5,3.6587429151510027,0.5633318944677989,640.7407407407408,CRC
CdSO4,Cd,SO4,208.47,0,43.1,2.0674437568954764,0.3154337037616183,75.7469244288225,CRC
CdSO4,Cd,SO4,208.47,10,43.1,2.0674437568954764,0.3154337037616183,75.7469244288225,CRC
CdSO4,Cd,SO4,208.47,20,43.2,2.072240610159735,0.31644018041579874,76.05633802816902,CRC
CdSO4,Cd,SO4,208.47,25,43.4,2.0818343166882527,0.31844616311339746,76.67844522968198,CRC
CdSO4,Cd,SO4,208.47,30,43.6,2.09142802321677,0.32044292286947273,77.30496453900709,CRC
CdSO4,Cd,SO4,208.47,40,44.1,2.115412289538063,0.3253950230687252,78.89087656529517,CRC
CdSO4,Cd,SO4,208.47,50,43.5,2.0866311699525113,0.3194456905555241,76.99115044247787,CRC
CdSO4,Cd,SO4,208.47,60,42.5,2.038662637309925,0.30934536365119825,73.91304347826087,CRC
CdSO4,Cd,SO4,208.47,70,41.4,1.9858972514030795,0.2979567747217856,70.64846416382252,CRC
CdSO4,Cd,SO4,208.47,80,40.2,1.9283350122319758,0.28518248668535673,67.22408026755853,CRC
CdSO4,Cd,SO4,208.47,90,38.5,1.8467885067395788,0.26641716310938734,62.60162601626016,CRC
CdSO4,Cd,SO4,208.47,100,36.7,1.7604451479829233,0.24562249785297605,57.97788309636652,CRC
CdSeO4,Cd,SeO4,255.37,0,42.04,1.6462387907741707,0.2164928308724993,72.53278122843341,CRC
CdSeO4,Cd,SeO4,255.37,10,40.59,1.5894584328621217,0.20124917483358015,68.32183134152501,CRC
CdSeO4,Cd,SeO4,255.37,20,39.02,1.5279790108470064,0.184117388574794,63.9881928501148,CRC
CdSeO4,Cd,SeO4,255.37,25,38.18,1.4950855621255434,0.17466604757394275,61.75994823681656,CRC
CdSeO4,Cd,SeO4,255.37,30,37.29,1.4602341700278028,0.1644225068776019,59.46420028703556,CRC
CdSeO4,Cd,SeO4,255.37,40,35.35,1.3842659670282336,0.14121954164921294,54.67904098994586,CRC
CdSeO4,Cd,SeO4,255.37,50,33.15,1.298116458472021,0.11331365625708668,49.58863126402394,CRC
CdSeO4,Cd,SeO4,255.37,60,30.65,1.2002192896581432,0.0792606023707286,44.196106705118964,CRC
CdSeO4,Cd,SeO4,255.37,70,27.84,1.0901828719113442,0.03749935445481919,38.5809312638581,CRC
CdSeO4,Cd,SeO4,255.37,80,24.69,0.9668324392058582,-0.014648786551773001,32.78449077147789,CRC
CdSeO4,Cd,SeO4,255.37,90,21.24,0.8317343462427066,-0.08001536407427384,26.968004062976128,CRC
CdSeO4,Cd,SeO4,255.37,100,17.49,0.6848885930218898,-0.16438006700502877,21.19743061447097,CRC
Ce(NO3)3,Ce,NO3,326.13,0,57.99,1.778125287462055,0.24996235828573768,138.03856224708403,CRC
Ce(NO3)3,Ce,NO3,326.13,10,59.8,1.8336246282157422,0.26331043352593303,148.75621890547262,CRC
Ce(NO3)3,Ce,NO3,326.13,20,61.89,1.8977095023456902,0.2782297322303362,162.39832065074785,CRC
Ce(NO3)3,Ce,NO3,326.13,25,63.05,1.9332781406187718,0.28629434044662266,170.6359945872801,CRC
Ce(NO3)3,Ce,NO3,326.13,30,64.31,1.9719130408119463,0.29488775912029,180.19052956010088,CRC
Ce(NO3)3,Ce,NO3,326.13,40,67.0,2.054395486462454,0.31268405223834866,203.03030303030303,CRC
Ce(NO3)3,Ce,NO3,326.13,50,68.6,2.103455677183945,0.3229333652442739,218.47133757961777,CRC
Ce(NO3)3,Ce,NO3,326.13,60,71.1,2.1801122251862752,0.33847885026728847,246.02076124567466,CRC
Ce(NO3)3,Ce,NO3,326.13,70,74.9,2.2966301781498175,0.3610910672369887,298.40637450199216,CRC
Ce(NO3)3,Ce,NO3,326.13,80,79.2,2.4284794407138257,0.3853344311270157,380.76923076923083,CRC
Ce(NO3)3,Ce,NO3,326.13,90,80.9,2.4806058933554103,0.3945577711497945,423.56020942408395,CRC
Ce(NO3)3,Ce,NO3,326.13,100,83.1,2.548063655597461,0.4062102733216332,491.71597633136076,CRC
CoCl2,Co,Cl,129.84,0,30.3,2.333641404805915,0.3680341216841296,43.47202295552367,CRC
CoCl2,Co,Cl,129.84,10,32.6,2.510782501540357,0.3998090932497635,48.36795252225519,CRC
CoCl2,Co,Cl,129.84,20,34.87,2.6856130622304373,0.4290434405578011,53.539075694764314,CRC
CoCl2,Co,Cl,129.84,25,35.99,2.7718730745532967,0.44277333983473577,56.22558975160132,CRC
CoCl2,Co,Cl,129.84,30,37.1,2.857362908194701,0.45596540279687037,58.98251192368839,CRC
CoCl2,Co,Cl,129.84,40,39.27,3.0244916820702406,0.48065239445224284,64.66326362588508,CRC
CoCl2,Co,Cl,129.84,50,41.38,3.1869993838570547,0.5033819795115403,70.59024223814399,CRC
CoCl2,Co,Cl,129.84,60,43.46,3.347196549599507,0.5246812151663303,76.86593562079943,CRC
CoCl2,Co,Cl,129.84,70,45.5,3.504313000616143,0.544602889838937,83.4862385321101,CRC
CoCl2,Co,Cl,129.84,80,47.51,3.659118915588416,0.56337652360103,90.51247856734616,CRC
CoCl2,Co,Cl,129.84,90,49.51,3.8131546518792354,0.5812844195133086,98.05902158843335,CRC
CoCl2,Co,Cl,129.84,100,51.5,3.9664202094886014,0.5983987222230156,106.18556701030928,CRC
Co(ClO4)2,Co,ClO4,257.83,0,50.0,1.939262304619323,0.2876365557234528,100.0,CRC
Co(ClO4)2,Co,ClO4,257.83,30,53.0,2.0556180428964823,0.31294242098822306,112.76595744680851,CRC
CoF2,Co,F,96.93,0,1.4,0.14443412772103578,-0.8403301770590685,1.4198782961460448,CRC
CoI2,Co,I,312.74,0,58.0,1.8545756858732494,0.2682445617338573,138.0952380952381,CRC
CoI2,Co,I,312.74,10,61.78,1.9754428598836091,0.2956644721363518,161.64311878597593,CRC
CoI2,Co,I,312.74,20,65.35,2.0895951908933936,0.32006216008748306,188.60028860028854,CRC
CoI2,Co,I,312.74,25,66.99,2.142034917183603,0.33082654596202044,202.93850348379274,CRC
CoI2,Co,I,312.74,30,68.51,2.190637590330626,0.3405705356903033,217.56113051762472,CRC
CoI2,Co,I,312.74,40,71.17,2.2756922683379166,0.35711353399784546,246.860908775581,CRC
CoI2,Co,I,312.74,50,73.41,2.3473172603440555,0.3705717922423716,276.081233546446,CRC
CoI2,Co,I,312.74,60,75.29,2.4074310929206373,0.3815538653115846,304.6944556859572,CRC
CoI2,Co,I,312.74,70,76.89,2.4585918014964507,0.3906864290748264,332.7131112072696,CRC
CoI2,Co,I,312.74,80,78.28,2.5030376670716885,0.3984673851568835,360.4051565377532,CRC
CoI2,Co,I,312.74,90,79.52,2.5426872162179444,0.40529293956017687,388.28124999999994,CRC
CoI2,Co,I,312.74,100,80.7,2.5804182387926073,0.41169010289299046,418.1347150259068,CRC
Co(NO2)2,Co,NO2,150.95,0,0.076,0.0050347797283868834,-2.2980195250783253,0.07605780393098754,CRC
Co(NO2)2,Co,NO2,150.95,30,0.49,0.03246107982775754,-1.4886370373306028,0.49241282283187615,CRC
Co(NO3)2,Co,NO3,182.94,0,45.5,2.487154258226741,0.39570272190808814,83.4862385321101,CRC
Co(NO3)2,Co,NO3,182.94,10,47.0,2.5691483546517984,0.40978918318669316,88.67924528301887,CRC
Co(NO3)2,Co,NO3,182.94,20,49.4,2.70033890893189,0.4314182741746226,97.62845849802372,CRC
Co(NO3)2,Co,NO3,182.94,25,50.8,2.776866732261944,0.443555037534895,103.2520325203252,CRC
Co(NO3)2,Co,NO3,182.94,30,52.4,2.864327101782005,0.4570226122347023,110.08403361344537,CRC
Co(NO3)2,Co,NO3,182.94,40,56.0,3.0611129332021427,0.48587935225717604,127.27272727272727,CRC
Co(NO3)2,Co,NO3,182.94,50,60.1,3.2852301300973,0.5165657972537152,150.6265664160401,CRC
Co(NO3)2,Co,NO3,182.94,60,62.6,3.4218869574723954,0.5342656584614054,167.37967914438502,CRC
Co(NO3)2,Co,NO3,182.94,70,64.9,3.5476112386574834,0.549936022051345,184.90028490028496,CRC
Co(NO3)2,Co,NO3,182.94,90,67.7,3.7006668853175904,0.56827999393612,209.59752321981426,CRC
Co(SCN)2,Co,SCN,175.1,0,50.7,2.8954882924043406,0.46172181324988987,102.83975659229209,CRC
CoSO4,Co,SO4,154.99,0,19.9,1.2839538034711917,0.10854939814212518,24.84394506866417,CRC
CoSO4,Co,SO4,154.99,10,23.0,1.483966707529518,0.17142415775001138,29.87012987012987,CRC
CoSO4,Co,SO4,154.99,20,26.1,1.6839796115878443,0.22633682907069944,35.317997293640055,CRC
CoSO4,Co,SO4,154.99,25,27.7,1.7872120781985934,0.25217609079686704,38.31258644536653,CRC
CoSO4,Co,SO4,154.99,30,29.2,1.8839925156461705,0.2750791731808368,41.24293785310735,CRC
CoSO4,Co,SO4,154.99,40,32.3,2.084005419704497,0.31889884406352137,47.71048744460856,CRC
CoSO4,Co,SO4,154.99,50,34.4,2.219498032131105,0.34625476430394864,52.43902439024391,CRC
CoSO4,Co,SO4,154.99,60,35.9,2.316278469578682,0.36479077031073764,56.00624024960999,CRC
CoSO4,Co,SO4,154.99,70,35.5,2.290470352925995,0.3599246747875126,55.03875968992248,CRC
CoSO4,Co,SO4,154.99,80,33.2,2.1420736821730433,0.3308344054364548,49.70059880239522,CRC
CoSO4,Co,SO4,154.99,90,30.6,1.9743209239305761,0.2954177482139985,44.092219020172905,CRC
CoSO4,Co,SO4,154.99,100,27.8,1.7936641073617652,0.2537411176504948,38.504155124653735,CRC
CrO3,Cr,O3,99.99,0,62.2,6.220622062206221,0.7938338163106262,164.55026455026456,CRC
